id,member_of_parliament_id,name,number,location,hectares,latitude,longitude,connectivity_url,statcan_url,detail_url
2071,18,OROMOCTO 26,6017,NORTH AND ADJACENT TO GAGETOWN,27.7,45.8515,-66.4635,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/197.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=1303013&Geo2=PR&Code2=13&Data=Count&SearchText=New%20Brunswick&SearchType=Begins&SearchPR=13&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06017&lang=eng
2698,18,ST. MARY'S 24,6024,6 KM EAST OF/DE FREDERICTON,1,45.96935606,-66.63359597,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=1310035&Geo2=PR&Code2=13&Data=Count&SearchText=New%20Brunswick&SearchType=Begins&SearchPR=13&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06024&lang=eng
5,19,A KWIS KI MAHKA INDIAN RESERVE,9886,,1.3,56.34598399,-94.71005767,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09886&lang=eng
98,19,AMIK WACHINK SAKAHIKAN,9339,"50 KM NORTH OF GARDEN HILL, SOUTH OF GODS LAKE",1339.5,54.26171888,-94.9829879,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09339&lang=eng
124,19,ANDERSON,9867,,1256.7,54.38136698,-96.66323131,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09867&lang=eng
127,19,ANDREW BAY,9633,,68.2,54.44116369,-94.63989746,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09633&lang=eng
208,19,BELLA LAKE EXCHANGE LANDS,9746,,174.8,53.88388456,-94.55191657,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09746&lang=eng
209,19,BERENS RIVER 13,6368,273 KM N/N OF/DE WINNIPEG,2546.9,52.349,-97.025,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/520.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4619077&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06368&lang=eng
245,19,BLACK RIVER 9,6360,120 KM NE/NE OF/DE WINNIPEG,809.3,50.826,-96.323,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/512.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4619054&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06360&lang=eng
247,19,BLACK STURGEON,9000,SITUATED AT HUGHES LAKE   WPM,2327,56.495,-100.342,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2630.html,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09000&lang=eng
253,19,BLOODVEIN 12,6370,193 KM N/N OF/DE WINNIPEG,1625.2,51.777,-96.695,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/522.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4619052&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06370&lang=eng
279,19,BROCHET 197,6458,256 KM NW/NO OF/DE THOMPSON,4339.4,57.935,-101.733,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/610.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4623065&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06458&lang=eng
320,19,CANTIN LAKE,9378,SOUTH SHORE AND EAST SHORE OF CANTIN LAKE,1912.1,53.43766799,-95.17202435,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09378&lang=eng
394,19,CHATAWAY LAKE/KNIFE LAKE,9634,,112.1,54.53448334,-94.28186606,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09634&lang=eng
410,19,CHEMAWAWIN 1,6414,"PTNS OF TWP 50, RANGES 20 & 21, TWPS 47 & 48, RANGES 16      AND 17 WPM",11.9,53.31416696,-100.3835275,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06414&lang=eng
411,19,CHEMAWAWIN 2,6470,120 KM SE/SE OF/DE THE PAS,237.2,53.107,-99.822,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/622.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4621029&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06470&lang=eng
415,19,CHEPI LAKE INDIAN RESERVE,9766,,107,54.63078352,-92.43183537,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09766&lang=eng
464,19,CHURCHILL 1,6464,320 KM N/N OF/DE THOMPSON,212.1,58.717,-98.489,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/616.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4623058&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06464&lang=eng
536,19,CROSS LAKE 19,6387,80.5 KM N/N OF/DE LAKE/LAC WINNIPEG,2037.1,54.622,-97.769,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/538.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622051&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06387&lang=eng
537,19,CROSS LAKE 19A,6388,"PTN TWP 65, RGES 2 & 3",598.6,54.65020942,-97.76238841,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622052&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06388&lang=eng
538,19,CROSS LAKE 19B,6389,"W1/2 SEC 32, PTNS SEC 30&31, W1/2 SEC 29, TWP 64, RANGE 2    WPM & PTN SEC 36, TWP 64, RANGE 3 WPM",741.4,54.5773906,-97.74997986,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622053&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06389&lang=eng
539,19,CROSS LAKE 19C,6390,"PTN SEC 1, TWP 65, RGE 3, WPM, LYING S&E OF CROSS LAKE",80.9,54.59212506,-97.7717066,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622054&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06390&lang=eng
540,19,CROSS LAKE 19D,6474,"TWPS 64 & 65, RGES 3 RGE 3, WPM",3971,54.61637192,-97.94544832,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06474&lang=eng
541,19,CROSS LAKE 19E,6469,,760,54.61442638,-97.75306996,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622067&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06469&lang=eng
542,19,CROSS LAKE 19X01,9615,,11.3,55.09943724,-95.97916874,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09615&lang=eng
543,19,CROSS LAKE 19X02,9614,,5.8,55.0882102,-96.07781137,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09614&lang=eng
544,19,CROSS LAKE 19X03,9613,,68,55.22505328,-96.20698959,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09613&lang=eng
545,19,CROSS LAKE 19X05,9612,,21.3,54.99703719,-97.40823871,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09612&lang=eng
546,19,CROSS LAKE 19X06,9611,,10,55.07701059,-97.01354357,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09611&lang=eng
658,19,ESKER RIDGE A INDIAN RESERVE,9765,,481,54.64927323,-95.01032268,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09765&lang=eng
659,19,ESKER RIDGE B,9737,,107,54.73569335,-94.78041583,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09737&lang=eng
670,19,FEATHER RAPIDS,9274,NORTH SHORE OF PELICAN LAKE,472,53.84177525,-96.09679852,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09274&lang=eng
702,19,FORT ALEXANDER 3,6362,101 KM N/N OF/DE WINNIPEG,8771.3,50.603,-96.336,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/514.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4619050&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06362&lang=eng
741,19,FOX LAKE 1,6471,192 KM NE/NE OF/DE THOMPSON,561.7,56.00839188,-94.77931818,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06471&lang=eng
743,19,FOX LAKE 2,6744,"ALL PORTIONS OF UNSURVEYED TWP 86, RANGE 21 E OF WPM",39.5,56.50394585,-94.20184518,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4623027&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06744&lang=eng
744,19,FOX LAKE WEST 3,6472,"TWP 77 & 78, RGES 4&5, EPM",1138.8,55.72318771,-96.85898687,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06472&lang=eng
766,19,GARDEN HILL FIRST NATION,6448,"ON N.E. SHORE OF ISLAND LAKE, 10 MI E OF ISLAND LAKE NO. 22  TWP 56 RGE 19 & 20 EPM",7357.3,53.857,-94.659,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/600.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622048&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06448&lang=eng
771,19,GILLAM INDIAN SETTLEMENT,6465,,0,56.3291,-94.6671,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/617.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4623025&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06465&lang=eng
795,19,GOD'S LAKE 23,6444,240 KM SE/SE OF/DE THOMPSON,3696.1,54.663,-94.141,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/596.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622049&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06444&lang=eng
796,19,GOD'S LAKE SOUTHEAST OF COMMUNITY,9795,,425.3,54.52607249,-94.43262615,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09795&lang=eng
797,19,GOD'S RIVER 86A,6449,"IN THE SURVEYED TWP 67, RGE 23, EPM",154,54.839,-94.063,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/601.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622055&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06449&lang=eng
807,19,GRAND RAPIDS 33,6436,WEST SHORE OF LAKE/LA RIVE OUEST DU LAC WINNIPEG,1852.3,53.172,-99.273,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/588.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4621027&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06436&lang=eng
856,19,HART,9868,,930.4,54.41763519,-96.555424,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09868&lang=eng
859,19,HAWKINS,9920,,272.7,54.75305017,-94.73469162,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09920&lang=eng
879,19,HIGH HILL LAKE,9869,,422,55.53016005,-95.72204892,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09869&lang=eng
880,19,HIGHROCK 199,6455,192 KM W/O OF/DE THOMPSON,7878.6,55.88020392,-100.5215558,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4623063&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06455&lang=eng
893,19,HOLE OR HOLLOW WATER 10,6363,152 KM N/N OF/DE WINNIPEG,1622.9,51.161,-96.272,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/515.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4619053&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06363&lang=eng
914,19,HURLEY ISLAND INDIAN RESERVE,9768,,502,54.79106557,-93.74658605,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09768&lang=eng
997,19,KAMIHKOWAPIHSKAK PAWISTIK,9881,,1725,55.77882221,-101.5991557,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09881&lang=eng
1008,19,KAPAWASIHK,9694,,1870,56.28829499,-98.15111376,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09694&lang=eng
1071,19,KENYAN LAKE,9796,,303,54.82886168,-93.15152901,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09796&lang=eng
1095,19,KIMOSOMINAHK,9853,,553,55.77486049,-100.9649022,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09853&lang=eng
1117,19,KISIPIKAMAK,9871,,1879,54.71977824,-96.08729362,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09871&lang=eng
1241,19,LAC BROCHET 197A,6468,240 KM NW/NO OF/DE THOMPSON,464.3,58.627,-101.488,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/620.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4623067&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06468&lang=eng
1311,19,LITTLE GRAND RAPIDS 14,6376,257 KM NE/NE OF/DE WINNIPEG,2005.8,52.044,-95.488,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/528.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4619051&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06376&lang=eng
1461,19,MILE 20 SECOND REVISION,9923,,737,55.91960588,-98.28315344,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09923&lang=eng
1485,19,MISTIATEGAMEEK SIPI,9878,,732,55.71233537,-99.95307728,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09878&lang=eng
1489,19,MONAHAWUHKAN,9695,,399,55.70052448,-98.16996443,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09695&lang=eng
1494,19,MOOSE LAKE 31A,6415,63 KM SE/SE OF/DE THE PAS,304.4,53.694,-100.331,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/567.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4621058&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06415&lang=eng
1495,19,MOOSE LAKE 31C,6418,BIG ISLAND IN MOOSE LAKE,512.8,53.74748965,-100.1678777,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06418&lang=eng
1496,19,MOOSE LAKE 31D,6445,4 KM WEST OF MOOSE LAKE (CITY),50.6,53.69951019,-100.3839337,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06445&lang=eng
1497,19,MOOSE LAKE 31G,6416,"WHOLE OF BLOCK A, TWP 56, RANGE 20, WPM",1093.9,53.83694385,-100.3948643,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06416&lang=eng
1498,19,MOOSE LAKE 31J,6417,"UNSURVEYED TWPS 55 & 56, RANGE 13, WPM, WHOLE PARCELS,       A,B,C,D,E,F,G,H & J.",561.8,53.77502244,-99.301351,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06417&lang=eng
1503,19,MOOSEOCOOT,9095,"WITHIN COMMUNITY OF ILFORD, MAN. TWP 81 RGE 12 EPM           BEING PARCELS A & B CLSR 75543",6.8,56.041,-95.583,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2703.html,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09095&lang=eng
1504,19,MOOSEOCOOT 2,9787,,142.4,56.17053605,-95.22809664,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09787&lang=eng
1505,19,MOOSEOCOOT 3,9788,,52,56.03381299,-95.77039643,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09788&lang=eng
1518,19,MOOSOWHAPIHSK SAKAHEGAN,9880,,806,55.78379829,-101.4907782,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09880&lang=eng
1538,19,MUKWA NARROWS,9338,140 KM EAST OF NEGGINAN & NORTHWEST OF ELLIOT LAKE,890.3,53.0363651,-94.96234567,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09338&lang=eng
1539,19,MUNRO LAKE INDIAN RESERVE,9773,,1491,54.64875918,-95.02177605,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09773&lang=eng
1655,19,NAPAHKAPIHSKOW SAKHAHIGAN,9852,,1829,55.53239802,-100.7498083,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09852&lang=eng
1663,19,NAYTAWUNKANK,9275,SOUTH SHORE OF BIGSTONE LAKE,414.8,53.64187078,-95.77077405,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09275&lang=eng
1681,19,NELSON HOUSE 170,6450,19 KM S/S OF/DE THOMPSON,1860.2,55.789,-98.853,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/602.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622059&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06450&lang=eng
1682,19,NELSON HOUSE 170A,6451,"LIES S OF W END OF FOOTPRINT LAKE, NORTHERN MANITOBA         TWP 78 RANGE 10 WPM",1161.5,55.74827033,-98.93843913,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622060&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06451&lang=eng
1683,19,NELSON HOUSE 170B,6452,"LIES S OF CENTRAL PART OF FOOTPRINT LAKE, NORTHERN           MANITOBA TWP 78 RANGE 9-10 WPM",2826.8,55.75199862,-98.86347125,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622061&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06452&lang=eng
1684,19,NELSON HOUSE 170C,6453,ON N.E. SHORE OF FOOTPRINT LAKE OPPOSITE MOST EASTERLY PART  OF NELSON HOUSE I.R. NO. 170,3.2,55.80418795,-98.83336077,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4622062&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06453&lang=eng
1716,19,NIHKIK OHNIKAPIHS,9882,,367,56.07094731,-101.1374296,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09882&lang=eng
1734,19,NORTH PROMINENT RIDGE,9679,,2642,54.70726724,-92.53621542,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09679&lang=eng
